gene.chr,gene.start,gene.stop,gene.id,gene.strand,probe.chr,probe.start,probe.stop,probe.id,probe.strand
chr1,27902590,27906168,AT1G74190,-,chr1,27902590,27906168,AT1G74190,-
chr1,27906909,27909358,AT1G74200,-,chr1,27906909,27909358,AT1G74200,-
chr1,27909074,27910019,AT1G74205,-,chr1,27909074,27910019,AT1G74205,-
chr1,27909763,27910187,AT1G09427,+,chr1,27909763,27910187,AT1G09427,+
chr1,27910314,27912941,AT1G74210,+,chr1,27910314,27912941,AT1G74210,+
chr1,27912931,27914161,AT1G74220,-,chr1,27912931,27914161,AT1G74220,-
chr1,27914602,27917097,AT1G74230,+,chr1,27914602,27917097,AT1G74230,+
chr1,27917249,27920192,AT1G74240,+,chr1,27917249,27920192,AT1G74240,+
chr1,27920241,27922722,AT1G74250,+,chr1,27920241,27922722,AT1G74250,+
chr1,27922725,27927962,AT1G74260,-,chr1,27922725,27927962,AT1G74260,-
chr1,27928171,27929537,AT1G74270,-,chr1,27928171,27929537,AT1G74270,-
chr1,27929643,27931364,AT1G74280,+,chr1,27929643,27931364,AT1G74280,+
chr1,27931836,27934268,AT1G74290,+,chr1,27931836,27934268,AT1G74290,+
chr1,27935156,27936608,AT1G74300,+,chr1,27935156,27936608,AT1G74300,+
chr1,27935393,27935621,AT1G09433,-,chr1,27935393,27935621,AT1G09433,-
chr1,27936508,27940369,AT1G74310,-,chr1,27936508,27940369,AT1G74310,-
chr1,27940594,27943204,AT1G74320,+,chr1,27940594,27943204,AT1G74320,+
chr1,27943243,27947886,AT1G74330,-,chr1,27943243,27947886,AT1G74330,-
chr1,27948045,27951668,AT1G74340,-,chr1,27948045,27951668,AT1G74340,-
chr1,27949022,27951413,AT1G74350,-,chr1,27949022,27951413,AT1G74350,-
chr1,27954129,27958114,AT1G74360,+,chr1,27954129,27958114,AT1G74360,+
chr1,27954364,27954690,AT1G09437,-,chr1,27954364,27954690,AT1G09437,-
chr1,27958086,27959400,AT1G74370,-,chr1,27958086,27959400,AT1G74370,-
chr1,27958293,27958633,AT1G09443,+,chr1,27958293,27958633,AT1G09443,+
chr1,27959527,27961487,AT1G74380,+,chr1,27959527,27961487,AT1G74380,+
chr1,27960725,27960970,AT1G74385,-,chr1,27960725,27960970,AT1G74385,-
chr1,27961537,27963954,AT1G74390,-,chr1,27961537,27963954,AT1G74390,-
chr1,27963926,27965390,AT1G74400,+,chr1,27963926,27965390,AT1G74400,+
chr1,27965534,27967926,AT1G74410,+,chr1,27965534,27967926,AT1G74410,+
chr1,27966970,27967335,AT1G09447,-,chr1,27966970,27967335,AT1G09447,-
chr1,27967724,27968657,AT1G09453,+,chr1,27967724,27968657,AT1G09453,+
chr1,27967771,27969965,AT1G74420,-,chr1,27967771,27969965,AT1G74420,-
chr1,27975168,27977434,AT1G74430,+,chr1,27975168,27977434,AT1G74430,+
chr1,27975520,27975752,AT1G09457,-,chr1,27975520,27975752,AT1G09457,-
chr1,27976502,27980456,AT1G74440,-,chr1,27976502,27980456,AT1G74440,-
chr1,27979692,27980004,AT1G09463,+,chr1,27979692,27980004,AT1G09463,+
chr1,27982453,27984280,AT1G74450,+,chr1,27982453,27984280,AT1G74450,+
chr1,27984604,27984713,AT1G74453,-,chr1,27984604,27984713,AT1G74453,-
chr1,27984745,27984826,AT1G74456,-,chr1,27984745,27984826,AT1G74456,-
chr1,27984975,27985042,AT1G09467,-,chr1,27984975,27985042,AT1G09467,-
chr1,27985957,27986536,AT1G74457,+,chr1,27985957,27986536,AT1G74457,+
chr1,27986797,27987856,AT1G74458,+,chr1,27986797,27987856,AT1G74458,+
chr1,27987016,27987125,AT1G09473,+,chr1,27987016,27987125,AT1G09473,+
chr1,27987890,27989865,AT1G74460,-,chr1,27987890,27989865,AT1G74460,-
chr1,27991165,27993445,AT1G74470,+,chr1,27991165,27993445,AT1G74470,+
chr1,27993032,27994178,AT1G74480,-,chr1,27993032,27994178,AT1G74480,-
chr1,27994652,27996794,AT1G74490,-,chr1,27994652,27996794,AT1G74490,-
chr1,27997919,27998821,AT1G74500,-,chr1,27997919,27998821,AT1G74500,-
chr1,28005264,28007748,AT1G74510,+,chr1,28005264,28007748,AT1G74510,+
chr1,28007961,28009451,AT1G74520,-,chr1,28007961,28009451,AT1G74520,-
chr1,28009465,28012634,AT1G74530,-,chr1,28009465,28012634,AT1G74530,-
chr1,28012571,28012893,AT1G09477,-,chr1,28012571,28012893,AT1G09477,-
chr1,28013118,28015826,AT1G74545,-,chr1,28013118,28015826,AT1G74545,-
chr1,28013180,28015049,AT1G74540,+,chr1,28013180,28015049,AT1G74540,+
chr1,28016045,28017711,AT1G74550,+,chr1,28016045,28017711,AT1G74550,+
chr1,28016582,28017771,AT1G09487,-,chr1,28016582,28017771,AT1G09487,-
chr1,28017584,28020059,AT1G74560,-,chr1,28017584,28020059,AT1G74560,-
chr1,28020383,28020463,AT1G74570,-,chr1,28020383,28020463,AT1G74570,-
chr1,28020548,28023905,AT1G74580,+,chr1,28020548,28023905,AT1G74580,+
chr1,28023627,28024860,AT1G74590,-,chr1,28023627,28024860,AT1G74590,-
chr1,28024840,28027869,AT1G74600,-,chr1,28024840,28027869,AT1G74600,-
chr1,28027960,28028040,AT1G74610,+,chr1,28027960,28028040,AT1G74610,+
chr1,28028252,28029001,AT1G74620,+,chr1,28028252,28029001,AT1G74620,+
chr1,28030465,28032556,AT1G74630,+,chr1,28030465,28032556,AT1G74630,+
chr1,28032562,28034863,AT1G74640,+,chr1,28032562,28034863,AT1G74640,+
chr1,28041146,28043022,AT1G74650,+,chr1,28041146,28043022,AT1G74650,+
chr1,28045332,28046073,AT1G09493,+,chr1,28045332,28046073,AT1G09493,+
chr1,28045472,28048289,AT1G74660,-,chr1,28045472,28048289,AT1G74660,-
chr1,28047169,28047416,AT1G09497,+,chr1,28047169,28047416,AT1G09497,+
chr1,28053030,28054149,AT1G74670,+,chr1,28053030,28054149,AT1G74670,+
chr1,28053944,28055437,AT1G74675,-,chr1,28053944,28055437,AT1G74675,-
chr1,28056529,28056771,AT1G09503,-,chr1,28056529,28056771,AT1G09503,-
chr1,28056529,28056805,AT1G09507,+,chr1,28056529,28056805,AT1G09507,+
chr1,28059108,28061130,AT1G74680,+,chr1,28059108,28061130,AT1G74680,+
chr1,28061159,28064771,AT1G74690,-,chr1,28061159,28064771,AT1G74690,-
chr1,28065014,28067423,AT1G74700,+,chr1,28065014,28067423,AT1G74700,+
chr1,28070295,28074177,AT1G74710,+,chr1,28070295,28074177,AT1G74710,+
chr1,28074927,28078831,AT1G74720,+,chr1,28074927,28078831,AT1G74720,+
chr1,28078852,28079987,AT1G74730,+,chr1,28078852,28079987,AT1G74730,+
chr1,28079103,28079431,AT1G09513,-,chr1,28079103,28079431,AT1G09513,-
chr1,28079946,28082671,AT1G74740,-,chr1,28079946,28082671,AT1G74740,-
chr1,28085753,28089642,AT1G74750,+,chr1,28085753,28089642,AT1G74750,+
chr1,28089172,28094956,AT1G74770,-,chr1,28089172,28094956,AT1G74770,-
chr1,28095729,28098225,AT1G74780,+,chr1,28095729,28098225,AT1G74780,+
chr1,28098464,28101896,AT1G74790,+,chr1,28098464,28101896,AT1G74790,+
chr1,28101762,28105193,AT1G74800,-,chr1,28101762,28105193,AT1G74800,-
chr1,28107822,28111940,AT1G74810,+,chr1,28107822,28111940,AT1G74810,+
chr1,28111808,28112579,AT1G74820,-,chr1,28111808,28112579,AT1G74820,-
chr1,28113194,28115281,AT1G74830,-,chr1,28113194,28115281,AT1G74830,-
chr1,28115443,28117422,AT1G74840,-,chr1,28115443,28117422,AT1G74840,-
chr1,28118664,28122577,AT1G74850,-,chr1,28118664,28122577,AT1G74850,-
chr1,28123301,28126076,AT1G74860,+,chr1,28123301,28126076,AT1G74860,+
chr1,28126928,28128790,AT1G74870,+,chr1,28126928,28128790,AT1G74870,+
chr1,28128470,28129745,AT1G74875,-,chr1,28128470,28129745,AT1G74875,-
chr1,28129828,28131077,AT1G74880,-,chr1,28129828,28131077,AT1G74880,-
chr1,28131447,28133025,AT1G74890,-,chr1,28131447,28133025,AT1G74890,-
chr1,28133933,28135667,AT1G74900,+,chr1,28133933,28135667,AT1G74900,+
chr1,28134653,28135270,AT1G09517,-,chr1,28134653,28135270,AT1G09517,-
chr1,28135361,28138971,AT1G74910,-,chr1,28135361,28138971,AT1G74910,-
chr1,28138997,28142837,AT1G74920,-,chr1,28138997,28142837,AT1G74920,-
chr1,28143851,28145058,AT1G74930,+,chr1,28143851,28145058,AT1G74930,+
chr1,28143997,28144098,AT1G74929,-,chr1,28143997,28144098,AT1G74929,-
chr1,28145978,28147485,AT1G74940,+,chr1,28145978,28147485,AT1G74940,+
chr1,28148574,28150446,AT1G74950,-,chr1,28148574,28150446,AT1G74950,-
chr1,28151920,28156350,AT1G74960,-,chr1,28151920,28156350,AT1G74960,-
chr1,28157386,28159317,AT1G74970,-,chr1,28157386,28159317,AT1G74970,-
chr1,28159715,28160510,AT1G74990,-,chr1,28159715,28160510,AT1G74990,-
chr1,28163344,28164814,AT1G75000,+,chr1,28163344,28164814,AT1G75000,+
chr1,28164828,28170113,AT1G75010,-,chr1,28164828,28170113,AT1G75010,-
chr1,28170752,28173678,AT1G75020,+,chr1,28170752,28173678,AT1G75020,+
chr1,28174187,28175456,AT1G75030,+,chr1,28174187,28175456,AT1G75030,+
chr1,28177670,28179022,AT1G75040,+,chr1,28177670,28179022,AT1G75040,+
chr1,28180057,28181246,AT1G75050,+,chr1,28180057,28181246,AT1G75050,+
chr1,28181275,28183517,AT1G75060,-,chr1,28181275,28183517,AT1G75060,-
chr1,28184532,28184603,AT1G75070,+,chr1,28184532,28184603,AT1G75070,+
chr1,28185504,28188075,AT1G75080,+,chr1,28185504,28188075,AT1G75080,+
chr1,28186684,28186903,AT1G09523,-,chr1,28186684,28186903,AT1G09523,-
chr1,28187447,28189765,AT1G75090,-,chr1,28187447,28189765,AT1G75090,-
chr1,28188388,28188831,AT1G09527,+,chr1,28188388,28188831,AT1G09527,+
chr1,28190740,28194068,AT1G75100,-,chr1,28190740,28194068,AT1G75100,-
chr1,28194005,28196033,AT1G75110,-,chr1,28194005,28196033,AT1G75110,-
chr1,28196857,28198945,AT1G75120,-,chr1,28196857,28198945,AT1G75120,-
chr1,28199140,28199887,AT1G75125,-,chr1,28199140,28199887,AT1G75125,-
chr1,28199938,28201975,AT1G75130,-,chr1,28199938,28201975,AT1G75130,-
chr1,28202053,28204362,AT1G75140,-,chr1,28202053,28204362,AT1G75140,-
chr1,28204387,28208590,AT1G75150,-,chr1,28204387,28208590,AT1G75150,-
chr1,28209407,28211826,AT1G75160,+,chr1,28209407,28211826,AT1G75160,+
chr1,28212219,28212357,AT1G09533,+,chr1,28212219,28212357,AT1G09533,+
chr1,28212395,28212474,AT1G75163,+,chr1,28212395,28212474,AT1G75163,+
chr1,28212518,28212603,AT1G75166,+,chr1,28212518,28212603,AT1G75166,+
chr1,28213666,28215887,AT1G75170,+,chr1,28213666,28215887,AT1G75170,+
chr1,28213926,28214368,AT1G09537,-,chr1,28213926,28214368,AT1G09537,-
chr1,28215836,28218801,AT1G75180,-,chr1,28215836,28218801,AT1G75180,-
chr1,28216360,28219186,AT1G09543,+,chr1,28216360,28219186,AT1G09543,+
chr1,28219225,28220372,AT1G75190,+,chr1,28219225,28220372,AT1G75190,+
chr1,28220626,28223785,AT1G75200,-,chr1,28220626,28223785,AT1G75200,-
chr1,28223836,28229082,AT1G75210,+,chr1,28223836,28229082,AT1G75210,+
chr1,28229026,28233134,AT1G75220,-,chr1,28229026,28233134,AT1G75220,-
chr1,28234086,28237290,AT1G75230,+,chr1,28234086,28237290,AT1G75230,+
chr1,28241011,28242795,AT1G75240,+,chr1,28241011,28242795,AT1G75240,+
chr1,28244317,28245581,AT1G75250,-,chr1,28244317,28245581,AT1G75250,-
chr1,28247641,28249485,AT1G75260,+,chr1,28247641,28249485,AT1G75260,+
chr1,28249567,28250016,AT1G75261,+,chr1,28249567,28250016,AT1G75261,+
chr1,28250075,28251469,AT1G75270,-,chr1,28250075,28251469,AT1G75270,-
chr1,28251626,28253686,AT1G75280,+,chr1,28251626,28253686,AT1G75280,+
chr1,28253722,28255173,AT1G75290,+,chr1,28253722,28255173,AT1G75290,+
chr1,28254820,28257236,AT1G75295,-,chr1,28254820,28257236,AT1G75295,-
chr1,28255495,28257040,AT1G75300,+,chr1,28255495,28257040,AT1G75300,+
chr1,28260801,28266323,AT1G75310,+,chr1,28260801,28266323,AT1G75310,+
chr1,28266259,28268416,AT1G75330,-,chr1,28266259,28268416,AT1G75330,-
chr1,28268541,28269002,AT1G75335,+,chr1,28268541,28269002,AT1G75335,+
chr1,28268968,28272081,AT1G75340,-,chr1,28268968,28272081,AT1G75340,-
chr1,28272071,28273009,AT1G75350,+,chr1,28272071,28273009,AT1G75350,+
chr1,28274588,28276589,AT1G75360,+,chr1,28274588,28276589,AT1G75360,+
chr1,28276281,28280033,AT1G75370,-,chr1,28276281,28280033,AT1G75370,-
chr1,28281195,28284168,AT1G75380,-,chr1,28281195,28284168,AT1G75380,-
chr1,28288909,28289117,AT1G09547,-,chr1,28288909,28289117,AT1G09547,-
chr1,28291698,28293008,AT1G75390,+,chr1,28291698,28293008,AT1G75390,+
chr1,28294518,28295301,AT1G75394,+,chr1,28294518,28295301,AT1G75394,+
chr1,28296886,28299768,AT1G75400,+,chr1,28296886,28299768,AT1G75400,+
chr1,28299786,28302728,AT1G75410,-,chr1,28299786,28302728,AT1G75410,-
chr1,28305218,28307548,AT1G75420,+,chr1,28305218,28307548,AT1G75420,+
chr1,28307893,28309610,AT1G75430,-,chr1,28307893,28309610,AT1G75430,-
chr1,28313379,28315122,AT1G75440,+,chr1,28313379,28315122,AT1G75440,+
chr1,28314311,28314700,AT1G09553,-,chr1,28314311,28314700,AT1G09553,-
chr1,28314458,28318375,AT1G75450,-,chr1,28314458,28318375,AT1G75450,-
chr1,28318139,28318355,AT1G09557,+,chr1,28318139,28318355,AT1G09557,+
chr1,28327698,28329764,AT1G75460,+,chr1,28327698,28329764,AT1G75460,+
chr1,28330054,28331300,AT1G75470,+,chr1,28330054,28331300,AT1G75470,+
chr1,28334088,28334744,AT1G75480,-,chr1,28334088,28334744,AT1G75480,-
chr1,28335502,28336990,AT1G75490,+,chr1,28335502,28336990,AT1G75490,+
chr1,28337726,28340275,AT1G75500,-,chr1,28337726,28340275,AT1G75500,-
chr1,28343829,28344031,AT1G09563,-,chr1,28343829,28344031,AT1G09563,-
chr1,28343829,28344031,AT1G09567,+,chr1,28343829,28344031,AT1G09567,+
chr1,28346998,28348776,AT1G75510,-,chr1,28346998,28348776,AT1G75510,-
chr1,28351522,28353549,AT1G75520,-,chr1,28351522,28353549,AT1G75520,-
chr1,28354197,28354597,AT1G09875,-,chr1,28354197,28354597,AT1G09875,-
chr1,28359309,28361815,AT1G75530,+,chr1,28359309,28361815,AT1G75530,+
chr1,28365824,28367738,AT1G75540,+,chr1,28365824,28367738,AT1G75540,+
chr1,28368447,28370061,AT1G75550,-,chr1,28368447,28370061,AT1G75550,-
chr1,28371141,28373301,AT1G75560,-,chr1,28371141,28373301,AT1G75560,-
chr1,28373489,28373561,AT1G75570,-,chr1,28373489,28373561,AT1G75570,-
chr1,28377377,28378310,AT1G75580,+,chr1,28377377,28378310,AT1G75580,+
chr1,28382813,28383769,AT1G75590,-,chr1,28382813,28383769,AT1G75590,-
chr1,28390665,28391585,AT1G75600,+,chr1,28390665,28391585,AT1G75600,+
chr1,28392704,28393312,AT1G75610,+,chr1,28392704,28393312,AT1G75610,+
chr1,28394763,28396677,AT1G75620,-,chr1,28394763,28396677,AT1G75620,-
chr1,28400439,28402355,AT1G75630,+,chr1,28400439,28402355,AT1G75630,+
chr1,28403371,28407182,AT1G75640,-,chr1,28403371,28407182,AT1G75640,-
chr1,28407984,28408056,AT1G75650,+,chr1,28407984,28408056,AT1G75650,+
chr1,28408134,28415118,AT1G75660,+,chr1,28408134,28415118,AT1G75660,+
chr1,28415152,28416961,AT1G75670,-,chr1,28415152,28416961,AT1G75670,-
chr1,28417052,28419635,AT1G75680,-,chr1,28417052,28419635,AT1G75680,-
chr1,28420323,28420635,AT1G09573,+,chr1,28420323,28420635,AT1G09573,+
chr1,28421730,28423520,AT1G75690,-,chr1,28421730,28423520,AT1G75690,-
chr1,28423495,28425112,AT1G75700,+,chr1,28423495,28425112,AT1G75700,+
chr1,28428671,28431339,AT1G75710,+,chr1,28428671,28431339,AT1G75710,+
chr1,28433919,28434261,AT1G75717,+,chr1,28433919,28434261,AT1G75717,+
chr1,28434524,28435489,AT1G75720,-,chr1,28434524,28435489,AT1G75720,-
chr1,28435625,28439835,AT1G75730,-,chr1,28435625,28439835,AT1G75730,-
chr1,28440889,28440960,AT1G75740,+,chr1,28440889,28440960,AT1G75740,+
chr1,28441501,28442435,AT1G75750,-,chr1,28441501,28442435,AT1G75750,-
chr1,28446632,28448735,AT1G75760,-,chr1,28446632,28448735,AT1G75760,-
chr1,28449905,28451148,AT1G75770,+,chr1,28449905,28451148,AT1G75770,+
chr1,28451138,28453820,AT1G75780,-,chr1,28451138,28453820,AT1G75780,-
chr1,28451154,28451792,AT1G75785,+,chr1,28451154,28451792,AT1G75785,+
chr1,28454781,28457528,AT1G75790,-,chr1,28454781,28457528,AT1G75790,-
chr1,28458691,28460961,AT1G75800,+,chr1,28458691,28460961,AT1G75800,+
chr1,28461444,28462366,AT1G75810,+,chr1,28461444,28462366,AT1G75810,+
chr1,28463344,28466971,AT1G75820,-,chr1,28463344,28466971,AT1G75820,-
chr1,28467241,28467900,AT1G09577,+,chr1,28467241,28467900,AT1G09577,+
chr1,28470024,28470292,AT1G09583,-,chr1,28470024,28470292,AT1G09583,-
chr1,28472357,28472898,AT1G75830,+,chr1,28472357,28472898,AT1G75830,+
chr1,28475649,28477802,AT1G75840,+,chr1,28475649,28477802,AT1G75840,+
chr1,28477768,28483946,AT1G75850,-,chr1,28477768,28483946,AT1G75850,-
chr1,28484129,28486077,AT1G75860,-,chr1,28484129,28486077,AT1G75860,-
chr1,28486229,28487443,AT1G75870,+,chr1,28486229,28487443,AT1G75870,+
chr1,28487910,28488251,AT1G09587,-,chr1,28487910,28488251,AT1G09587,-
chr1,28490443,28492578,AT1G75880,+,chr1,28490443,28492578,AT1G75880,+
chr1,28492944,28495246,AT1G75890,+,chr1,28492944,28495246,AT1G75890,+
chr1,28492958,28494327,AT1G75891,-,chr1,28492958,28494327,AT1G75891,-
chr1,28495290,28495666,AT1G09593,+,chr1,28495290,28495666,AT1G09593,+
chr1,28495429,28495666,AT1G09597,-,chr1,28495429,28495666,AT1G09597,-
chr1,28498821,28501254,AT1G75900,+,chr1,28498821,28501254,AT1G75900,+
chr1,28501434,28503283,AT1G75910,+,chr1,28501434,28503283,AT1G75910,+
chr1,28503779,28504403,AT1G09603,-,chr1,28503779,28504403,AT1G09603,-
chr1,28504041,28507168,AT1G75920,+,chr1,28504041,28507168,AT1G75920,+
chr1,28508072,28509881,AT1G75930,+,chr1,28508072,28509881,AT1G75930,+
chr1,28511142,28514284,AT1G75940,+,chr1,28511142,28514284,AT1G75940,+
chr1,28515245,28515916,AT1G75945,-,chr1,28515245,28515916,AT1G75945,-
chr1,28516519,28517896,AT1G75950,+,chr1,28516519,28517896,AT1G75950,+
chr1,28517939,28519938,AT1G75960,+,chr1,28517939,28519938,AT1G75960,+
chr1,28519985,28520056,AT1G75970,-,chr1,28519985,28520056,AT1G75970,-
chr1,28522554,28524418,AT1G75980,-,chr1,28522554,28524418,AT1G75980,-
chr1,28524404,28526848,AT1G75990,-,chr1,28524404,28526848,AT1G75990,-
chr1,28527767,28527838,AT1G76000,+,chr1,28527767,28527838,AT1G76000,+
chr1,28528059,28531771,AT1G76010,-,chr1,28528059,28531771,AT1G76010,-
chr1,28532045,28533694,AT1G76020,-,chr1,28532045,28533694,AT1G76020,-
chr1,28533710,28537194,AT1G76030,+,chr1,28533710,28537194,AT1G76030,+
chr1,28537593,28540707,AT1G76040,+,chr1,28537593,28540707,AT1G76040,+
chr1,28540784,28543227,AT1G76050,+,chr1,28540784,28543227,AT1G76050,+
chr1,28543100,28543850,AT1G76060,-,chr1,28543100,28543850,AT1G76060,-
chr1,28544338,28545708,AT1G76065,-,chr1,28544338,28545708,AT1G76065,-
chr1,28544454,28544853,AT1G76062,-,chr1,28544454,28544853,AT1G76062,-
chr1,28546382,28547611,AT1G76070,+,chr1,28546382,28547611,AT1G76070,+
chr1,28547786,28549586,AT1G76080,-,chr1,28547786,28549586,AT1G76080,-
chr1,28550202,28551836,AT1G76090,-,chr1,28550202,28551836,AT1G76090,-
chr1,28553883,28554930,AT1G76100,-,chr1,28553883,28554930,AT1G76100,-
chr1,28555034,28557615,AT1G76110,-,chr1,28555034,28557615,AT1G76110,-
chr1,28558630,28560473,AT1G76120,-,chr1,28558630,28560473,AT1G76120,-
chr1,28560629,28564159,AT1G76130,+,chr1,28560629,28564159,AT1G76130,+
chr1,28568368,28568677,AT1G09607,-,chr1,28568368,28568677,AT1G09607,-
chr1,28568808,28568928,AT1G76135,+,chr1,28568808,28568928,AT1G76135,+
chr1,28571119,28575036,AT1G76140,+,chr1,28571119,28575036,AT1G76140,+
chr1,28574740,28577700,AT1G76150,-,chr1,28574740,28577700,AT1G76150,-
chr1,28577842,28581315,AT1G76160,-,chr1,28577842,28581315,AT1G76160,-
chr1,28583850,28586418,AT1G76170,-,chr1,28583850,28586418,AT1G76170,-
chr1,28586663,28587931,AT1G76180,-,chr1,28586663,28587931,AT1G76180,-
chr1,28590325,28591531,AT1G76185,+,chr1,28590325,28591531,AT1G76185,+
chr1,28592059,28592820,AT1G76190,+,chr1,28592059,28592820,AT1G76190,+
chr1,28593211,28594750,AT1G76200,+,chr1,28593211,28594750,AT1G76200,+
chr1,28594950,28595996,AT1G76210,-,chr1,28594950,28595996,AT1G76210,-
chr1,28597376,28598420,AT1G76220,-,chr1,28597376,28598420,AT1G76220,-
chr1,28599678,28600491,AT1G76230,-,chr1,28599678,28600491,AT1G76230,-
chr1,28600507,28600725,AT1G09613,-,chr1,28600507,28600725,AT1G09613,-
chr1,28602705,28603932,AT1G76240,-,chr1,28602705,28603932,AT1G76240,-
chr1,28606444,28609225,AT1G76250,-,chr1,28606444,28609225,AT1G76250,-
chr1,28610193,28613263,AT1G76260,+,chr1,28610193,28613263,AT1G76260,+
chr1,28613207,28616785,AT1G76270,-,chr1,28613207,28616785,AT1G76270,-
chr1,28617577,28622777,AT1G76280,-,chr1,28617577,28622777,AT1G76280,-
chr1,28623398,28625408,AT1G76290,-,chr1,28623398,28625408,AT1G76290,-
chr1,28625871,28627408,AT1G76300,+,chr1,28625871,28627408,AT1G76300,+
chr1,28627694,28630789,AT1G76310,-,chr1,28627694,28630789,AT1G76310,-
chr1,28631223,28634588,AT1G76320,+,chr1,28631223,28634588,AT1G76320,+
chr1,28634692,28634773,AT1G76330,+,chr1,28634692,28634773,AT1G76330,+
chr1,28634881,28636968,AT1G76340,-,chr1,28634881,28636968,AT1G76340,-
chr1,28639453,28643086,AT1G76350,+,chr1,28639453,28643086,AT1G76350,+
chr1,28639806,28640505,AT1G09617,-,chr1,28639806,28640505,AT1G09617,-
chr1,28643038,28646721,AT1G76360,-,chr1,28643038,28646721,AT1G76360,-
chr1,28645595,28645885,AT1G09623,+,chr1,28645595,28645885,AT1G09623,+
chr1,28648327,28650577,AT1G76370,-,chr1,28648327,28650577,AT1G76370,-
chr1,28651069,28654660,AT1G76380,-,chr1,28651069,28654660,AT1G76380,-
chr1,28655208,28658086,AT1G09627,-,chr1,28655208,28658086,AT1G09627,-
chr1,28655208,28658711,AT1G76390,+,chr1,28655208,28658711,AT1G76390,+
chr1,28658554,28661710,AT1G76400,-,chr1,28658554,28661710,AT1G76400,-
chr1,28661789,28663826,AT1G76405,+,chr1,28661789,28663826,AT1G76405,+
chr1,28668664,28669652,AT1G76410,+,chr1,28668664,28669652,AT1G76410,+
chr1,28671806,28674045,AT1G76420,-,chr1,28671806,28674045,AT1G76420,-
chr1,28678935,28682062,AT1G76430,-,chr1,28678935,28682062,AT1G76430,-
chr1,28682084,28683785,AT1G76440,-,chr1,28682084,28683785,AT1G76440,-
chr1,28684551,28686244,AT1G76450,+,chr1,28684551,28686244,AT1G76450,+
chr1,28686181,28689208,AT1G76460,-,chr1,28686181,28689208,AT1G76460,-
chr1,28688781,28689163,AT1G76465,+,chr1,28688781,28689163,AT1G76465,+
chr1,28689766,28691659,AT1G76470,-,chr1,28689766,28691659,AT1G76470,-
chr1,28692070,28693428,AT1G76480,-,chr1,28692070,28693428,AT1G76480,-
chr1,28695760,28698852,AT1G76490,+,chr1,28695760,28698852,AT1G76490,+
chr1,28704963,28706691,AT1G76500,+,chr1,28704963,28706691,AT1G76500,+
chr1,28708339,28712968,AT1G76510,-,chr1,28708339,28712968,AT1G76510,-
chr1,28714765,28717910,AT1G76520,+,chr1,28714765,28717910,AT1G76520,+
chr1,28718069,28720371,AT1G76530,+,chr1,28718069,28720371,AT1G76530,+
chr1,28720328,28722550,AT1G76540,-,chr1,28720328,28722550,AT1G76540,-
chr1,28722657,28727111,AT1G76550,-,chr1,28722657,28727111,AT1G76550,-
chr1,28728206,28728976,AT1G76560,+,chr1,28728206,28728976,AT1G76560,+
chr1,28728998,28730851,AT1G76570,+,chr1,28728998,28730851,AT1G76570,+
chr1,28734207,28738967,AT1G76580,+,chr1,28734207,28738967,AT1G76580,+
chr1,28739770,28740168,AT1G09633,-,chr1,28739770,28740168,AT1G09633,-
chr1,28740540,28742231,AT1G76590,+,chr1,28740540,28742231,AT1G76590,+
chr1,28746833,28747848,AT1G76600,+,chr1,28746833,28747848,AT1G76600,+
chr1,28750872,28751875,AT1G76610,+,chr1,28750872,28751875,AT1G76610,+
chr1,28756521,28759332,AT1G76620,+,chr1,28756521,28759332,AT1G76620,+
chr1,28759478,28765042,AT1G76630,+,chr1,28759478,28765042,AT1G76630,+
